ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER47,1524,14403,12.5,21.0,31.52,16.0,20.54,37.44,16.25,23.0,31.4,Saskatchewan,Saskatchewan,purchasing and inventory control workers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER48,1524,14403,13.0,21.0,36.0,15.0,22.0,32.97,18.0,24.0,43.0,Alberta,Alberta,purchasing and inventory control workers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER59,1524,14403,10.85,19.5,28.72,14.6,20.0,28.0,18.5,25.0,37.5,British Columbia,British Columbia,purchasing and inventory control workers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER12,1525,14404,11.0,18.03,26.92,12.55,19.9,28.85,16.15,24.5,33.65,Nova Scotia,Nova Scotia,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER13,1525,14404,10.75,15.0,26.44,12.0,20.0,28.0,16.5,23.95,33.65,New Brunswick,New Brunswick,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER24,1525,14404,13.0,20.0,33.65,15.5,22.24,30.99,20.0,25.0,37.0,Quebec,Quebec,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER35,1525,14404,13.0,24.0,35.0,14.25,23.0,36.34,20.0,27.0,42.0,Ontario,Ontario,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER46,1525,14404,13.0,21.63,33.94,13.0,20.19,41.35,16.0,22.6,35.0,Manitoba,Manitoba,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER47,1525,14404,10.72,24.04,33.46,15.83,23.07,34.6,16.5,27.0,49.86,Saskatchewan,Saskatchewan,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER48,1525,14404,17.5,25.0,39.0,18.0,29.0,44.87,20.0,27.0,46.0,Alberta,Alberta,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER59,1525,14404,14.0,25.0,35.71,15.0,26.0,37.5,19.23,30.25,40.0,British Columbia,British Columbia,dispatchers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER12,1526,14405,11.77,17.271822,22.52,14.0,22.05,32.0,19.0,24.04,34.34,Nova Scotia,Nova Scotia,transportation route and crew schedulers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER35,1526,14405,14.02,25.48,30.29,16.0,24.04,33.0,17.2,24.71,32.5,Ontario,Ontario,transportation route and crew schedulers,1,4,14,"1 - Business, finance and administration occupations",4 - Secondary diploma or several weeks training,Support and supply chain occupations
ER1110,2112,21101,13.95,28.73,50.77,25.96,34.44,44.62,22.0,33.33,51.79,Prince Edward Island,Prince Edward Island,chemists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER12,2112,21101,13.95,28.73,50.77,25.96,34.44,44.62,22.0,35.9,79.38,Nova Scotia,Nova Scotia,chemists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER13,2112,21101,13.95,28.73,50.77,25.96,34.44,44.62,22.0,35.9,79.38,New Brunswick,New Brunswick,chemists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER24,2112,21101,22.0,34.62,48.72,23.0,31.25,48.08,24.0,42.56,67.31,Quebec,Quebec,chemists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER35,2112,21101,21.35,32.64,56.09,22.36,35.9,51.28,24.04,36.92,61.54,Ontario,Ontario,chemists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER48,2112,21101,17.0,33.65,72.12,24.04,40.96,53.85,26.0,42.0,72.12,Alberta,Alberta,chemists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER35,2113,21102,23.600862,36.0,56.0,30.77,44.62,64.1,34.13,51.28,79.49,Ontario,Ontario,geoscientists and oceanographers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER46,2113,21102,24.94,34.773569,47.201724,23.0,43.97,51.23,25.82,44.23,69.71,Manitoba,Manitoba,geoscientists and oceanographers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER47,2113,21102,27.31,49.11,77.31,35.5,45.19,64.9,25.0,40.87,72.12,Saskatchewan,Saskatchewan,geoscientists and oceanographers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER48,2113,21102,26.0,45.67,91.35,28.85,42.07,72.0,28.85,42.31,95.0,Alberta,Alberta,geoscientists and oceanographers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER35,2115,21109,24.75,38.726334,52.18,33.52,48.72,73.85,27.78,50.48,64.9,Ontario,Ontario,other professional occupations in physical sciences,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER1110,2121,21110,20.67,34.0,47.18,20.0,35.0,56.41,25.15,35.9,44.62,Prince Edward Island,Prince Edward Island,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER12,2121,21110,17.95,33.33,47.18,18.96,37.33,56.41,18.97,40.05,56.41,Nova Scotia,Nova Scotia,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER13,2121,21110,20.67,34.0,47.18,20.0,31.25,48.82,34.36,41.0,51.28,New Brunswick,New Brunswick,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER24,2121,21110,14.73,34.0,45.71,20.0,34.62,51.28,22.5,35.9,54.12,Quebec,Quebec,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER35,2121,21110,24.0,35.9,58.65,26.71,41.03,60.36,24.04,39.75,67.31,Ontario,Ontario,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER46,2121,21110,27.88,32.69,47.18,14.0,30.77,57.09,26.92,41.5,57.69,Manitoba,Manitoba,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER47,2121,21110,20.19,38.46,52.5,27.4,37.36,76.0,30.29,45.64,71.79,Saskatchewan,Saskatchewan,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER48,2121,21110,33.26,38.05,56.96,22.5,38.04,58.5,26.44,45.33,82.15,Alberta,Alberta,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER59,2121,21110,23.0,35.0,51.28,23.08,38.46,52.8,26.5,40.0,52.88,British Columbia,British Columbia,biologists and related scientists,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER59,2122,21111,20.77,30.77,43.75,30.29,39.56,46.7,31.0,40.0,67.36,British Columbia,British Columbia,forestry professionals,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER24,2123,21112,18.0,27.47,43.65,17.0,28.57,42.62,25.72,35.0,52.3,Quebec,Quebec,"agricultural representatives, consultants and specialists",2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER47,2123,21112,20.77,34.5,50.48,22.15,31.73,52.88,25.38,38.75,55.29,Saskatchewan,Saskatchewan,"agricultural representatives, consultants and specialists",2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER10,2131,21300,21.79,33.75,56.41,27.0,43.27,55.29,35.0,47.0,67.31,Newfoundland and Labrador,Newfoundland and Labrador,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER1110,2131,21300,21.63,35.58,54.36,26.44,38.46,56.41,26.92,39.56,61.54,Prince Edward Island,Prince Edward Island,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER12,2131,21300,21.0,38.05,58.46,25.5,37.5,52.0,28.06,44.7,66.91,Nova Scotia,Nova Scotia,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER13,2131,21300,23.08,35.0,51.28,23.0,41.83,63.25,28.0,43.94,60.39,New Brunswick,New Brunswick,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER24,2131,21300,25.0,36.0,57.0,25.24,40.0,60.0,30.77,48.08,68.68,Quebec,Quebec,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER35,2131,21300,23.0,38.46,59.35,23.5,38.46,61.0,27.0,46.15,72.12,Ontario,Ontario,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER46,2131,21300,20.0,36.06,58.44,28.85,40.72,61.06,28.85,43.27,66.82,Manitoba,Manitoba,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER47,2131,21300,25.0,37.5,57.69,28.0,40.87,62.5,25.75,42.0,71.43,Saskatchewan,Saskatchewan,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER48,2131,21300,28.85,43.27,70.0,28.85,47.34,72.12,31.25,50.0,76.92,Alberta,Alberta,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER59,2131,21300,21.46,36.78,67.0,30.22,44.23,64.42,27.0,51.28,82.42,British Columbia,British Columbia,civil engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER10,2132,21301,26.0,38.72,65.0,16.5,46.15,81.73,28.0,45.67,66.15,Newfoundland and Labrador,Newfoundland and Labrador,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER12,2132,21301,24.0,36.38,56.09,24.64,40.87,69.74,26.12,42.02,67.78,Nova Scotia,Nova Scotia,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER13,2132,21301,24.0,37.0,53.49,29.06,40.87,55.29,26.33,48.08,79.06,New Brunswick,New Brunswick,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER24,2132,21301,26.0,35.1,50.0,26.5,38.79,57.69,30.29,46.41,69.23,Quebec,Quebec,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER35,2132,21301,22.86,38.46,53.85,24.04,38.46,58.24,30.0,46.15,72.12,Ontario,Ontario,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER46,2132,21301,27.88,38.46,62.5,25.48,34.62,61.0,28.85,43.27,62.12,Manitoba,Manitoba,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER47,2132,21301,24.04,36.06,59.52,27.88,37.5,58.0,31.5,44.63,64.9,Saskatchewan,Saskatchewan,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER48,2132,21301,24.68,43.75,69.71,34.0,56.41,72.5,30.0,52.78,72.0,Alberta,Alberta,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER59,2132,21301,23.08,31.28,57.69,27.18,36.06,57.44,30.0,43.27,67.18,British Columbia,British Columbia,mechanical engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER10,2133,21310,20.0,38.46,60.0,38.46,43.59,54.95,38.46,54.95,75.0,Newfoundland and Labrador,Newfoundland and Labrador,electrical and electronics engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
ER12,2133,21310,27.0,38.05,46.15,23.08,35.1,52.82,32.0,45.81,65.0,Nova Scotia,Nova Scotia,electrical and electronics engineers,2,1,21,2 - Natural and applied sciences and related occupations,1 - University degree usually required,Natural/applied science professionals
